Word,Seq_num,Word Count,Word Proportion,Average Proportion,Std Dev,Doc Count,Negative,Positive,Uncertainty,Litigious,Strong_Modal,Weak_Modal,Constraining,Complexity,Syllables,Source,Keep
UNDETECTABLE,80881,2383,9.327062693479609e-08,7.384968885126502e-08,3.2531026202694602e-06,1528,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNDETECTED,80882,53401,2.090115295402873e-06,1.822378855512735e-06,1.5139323369890976e-05,38315,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNDETERMINABLE,80883,7195,2.816123209382534e-07,5.287513089296057e-07,1.2695372010773956e-05,5654,0,0,2009,0,0,0,0,0,6,10K_2008,TRUE
UNDETERMINED,80884,19338,7.568893762757394e-07,8.981864664615446e-07,1.4252512315661252e-05,13719,2009,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNDISCLOSED,80901,78026,3.0539378670643727e-06,2.193207513170352e-06,1.878145728911173e-05,43558,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNDOCUMENTED,80917,2708,1.0599112788058238e-07,8.251038781139405e-08,3.6539478320614926e-06,1797,2009,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNDUE,80936,387545,1.5168512427799225e-05,2.2414897442252466e-05,5.642402738854788e-05,324011,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNDULY,80944,44336,1.7353111690227108e-06,1.2820254737786926e-06,1.1034610362652715e-05,35166,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNECONOMIC,80967,20184,7.900018187376938e-07,6.092836500482892e-07,9.22053437932375e-06,12803,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNECONOMICAL,80968,28494,1.1152552429207218e-06,9.422022235313807e-07,1.2341504415012882e-05,21636,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNECONOMICALLY,80969,81,3.170340235719045e-09,3.2096182414582763e-09,6.983167868741591e-07,79,2009,0,0,0,0,0,0,0,7,12of12inf,TRUE
UNEMPLOYED,80977,3131,1.2254734911155963e-07,9.444498978921741e-08,3.4660423346511273e-06,2313,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNEMPLOYMENT,80978,332574,1.3016947327827476e-05,1.0034850026631166e-05,4.734465071900923e-05,150144,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNETHICAL,81008,25638,1.0034713946094427e-06,6.168412418811304e-07,9.374388295893013e-06,14827,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNETHICALLY,81009,136,5.323040395775186e-09,2.9718723240892013e-09,4.809551004201391e-07,107,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNEXCUSED,81027,3018,1.18124528782717e-07,6.57079422562956e-08,2.784998583559891e-06,1889,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNEXPECTED,81031,379715,1.4862046205013051e-05,1.2303014386508487e-05,4.1861326456855856e-05,204296,2009,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNEXPECTEDLY,81032,30145,1.1798753877253161e-06,9.227880144444327e-07,1.0181352455677809e-05,25001,2009,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNFAIR,81049,210720,8.24758141321873e-06,6.4941960229063945e-06,3.9843016524307575e-05,100758,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNFAIRLY,81052,12570,4.919898365801036e-07,3.499142126736295e-07,7.285435985974759e-06,8143,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNFAMILIAR,81060,13645,5.340653397084737e-07,3.1061364839794264e-07,4.627697655798202e-06,10231,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNFAMILIARITY,81062,3452,1.3511129004570547e-07,8.234510679262163e-08,2.868788664899195e-06,3118,0,0,2009,0,0,0,0,0,7,12of12inf,TRUE
UNFAVORABILITY,81071,449,1.7573861306640136e-08,1.4286243373738636e-08,1.3566642149667516e-06,321,2014,0,0,0,0,0,0,0,0,10K_2014,TRUE
UNFAVORABLE,81072,1046274,4.0951167404774174e-05,3.495952757218115e-05,0.0001178781936304379,310805,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNFAVORABLY,81073,92721,3.629100209828464e-06,3.4789539068593314e-06,2.6345946271290264e-05,55292,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNFAVOURABLE,81074,3034,1.1875076882927879e-07,1.2661459107156835e-07,6.766608748390656e-06,1348,2011,0,0,0,0,0,0,0,5,10K_2010,TRUE
UNFEASIBLE,81075,3933,1.5393763144546918e-07,1.4805612435324552e-07,4.895418530460833e-06,3306,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNFIT,81092,12366,4.840052759864408e-07,1.973433855056054e-07,4.071852055202427e-06,7062,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNFITNESS,81093,1449,5.6713864216751804e-08,3.3991617926126076e-08,1.912581100582333e-06,968,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNFORECASTED,81121,785,3.0724902284437655e-08,1.9219846527145522e-08,1.153684392750601e-06,596,0,0,2011,0,0,0,0,0,4,10K_2010,TRUE
UNFORESEEABLE,81122,65190,2.5515367897101795e-06,1.3375865097462597e-06,1.796365521063299e-05,19612,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNFORESEEN,81123,276262,1.0812895483953268e-05,9.377849905369095e-06,3.7872357986251814e-05,166426,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNFORSEEN,81134,1334,5.221276388208896e-08,1.262014770661806e-07,6.3960999305062835e-06,1144,2011,0,2011,0,0,0,0,0,3,10K_2010,TRUE
UNFORTUNATE,81136,1508,5.902312438844839e-08,8.400858801006457e-08,3.4134927350141544e-06,1338,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNFORTUNATELY,81137,10500,4.1097003055617246e-07,6.042415160686093e-07,1.1147888232645654e-05,8805,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNFOUNDED,81139,10560,4.133184307307792e-07,3.144369486943179e-07,7.098367616234811e-06,8565,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNFRIENDLY,81151,4174,1.633703721468061e-07,9.138917635072283e-08,3.3267313633116618e-06,3335,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNFULFILLED,81159,15334,6.001728046236523e-07,4.842065661020841e-07,8.341661466291e-06,9389,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNFUNDED,81160,598016,2.3406347980293336e-05,1.4711529275231603e-05,7.912918171683091e-05,153958,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNGUARANTEED,81195,30270,1.18476788808908e-06,1.3428446582328607e-06,3.8860492967129015e-05,9256,0,0,2009,0,0,0,0,0,4,10K_2008,TRUE
UNHEDGED,81235,33805,1.3231277983763248e-06,8.943200410914327e-07,1.23873475821749e-05,17970,0,0,2009,0,0,0,0,0,2,10K_2008,TRUE
UNIDENTIFIABLE,81274,5233,2.0481963522861433e-07,2.975035271256843e-07,9.83670491309979e-06,3269,0,0,2009,0,0,0,0,0,7,12of12inf,TRUE
UNIDENTIFIED,81275,34446,1.3482165402417063e-06,2.3823215629944426e-06,2.6437351966115454e-05,27099,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNINSURED,81323,174717,6.83842388844598e-06,5.371158708001536e-06,3.629005625123276e-05,89734,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNINTENDED,81328,36667,1.4351464867050644e-06,8.005634537593833e-07,8.96625652270186e-06,26479,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNINTENTIONAL,81329,22254,8.71021624761625e-07,4.397345297370761e-07,6.847088552861994e-06,17160,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNINTENTIONALLY,81330,10386,4.0650807022441973e-07,2.888614513611679e-07,9.189027657736305e-06,9104,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNJUST,81396,82926,3.24572388132392e-06,2.9369444534907755e-06,2.426773186765518e-05,40350,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNJUSTIFIABLE,81397,915,3.581310266275217e-08,1.508086726494411e-08,1.1931781675561775e-06,614,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNJUSTIFIABLY,81398,448,1.7534721303730025e-08,9.242030291424765e-09,9.336736653550027e-07,288,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNJUSTIFIED,81399,3949,1.5456387149203097e-07,1.316329490144814e-07,4.342705251791041e-06,2888,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNJUSTLY,81400,11394,4.459611931578123e-07,3.5869279868655623e-07,7.88540437647846e-06,6825,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNKNOWING,81412,235,9.19790068387624e-09,4.6786369045638906e-09,4.198735660219091e-07,193,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNKNOWINGLY,81413,3678,1.439569307033907e-07,9.220194209942288e-08,2.773169886261308e-06,3361,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNKNOWN,81414,849994,3.326876763357745e-05,2.709533296886294e-05,0.000445668079954691,351859,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
UNKNOWNS,81415,1685,6.595090490353816e-08,5.938607241217131e-08,2.4805420024511254e-06,1368,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
UNLAWFUL,81427,275120,1.0768197600629921e-05,5.831721089521559e-06,3.140180708660311e-05,113151,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
UNLAWFULLY,81428,15665,6.131281455868992e-07,4.994827601072e-07,9.282483120591466e-06,10307,2009,0,0,2009,0,0,0,0,4,12of12inf,TRUE
UNLICENSED,81448,20730,8.113722603266148e-07,5.074953477053411e-07,9.641283690662084e-06,10419,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNLIQUIDATED,81468,44977,1.7603999108880922e-06,8.026173835832866e-07,1.1282812553913853e-05,22806,2009,0,0,0,0,0,0,0,5,10K_2008,TRUE
UNMARKETABLE,81516,29552,1.15666536599962e-06,1.1549153715601856e-06,1.1339635363788721e-05,23605,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNMERCHANTABLE,81533,1775,6.94735051654482e-08,2.3998152373192654e-08,1.2759537447347806e-06,1343,2011,0,0,0,0,0,0,0,5,10K_2010,TRUE
UNMERITORIOUS,81537,1067,4.176238310508915e-08,2.524046415783148e-08,1.408641523671813e-06,801,2014,0,0,0,0,0,0,0,0,10K_2014,TRUE
UNNECESSARILY,81563,10634,4.1621479094612744e-07,2.228165908109761e-07,6.430119839065667e-06,7268,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNNECESSARY,81564,72578,2.8407031312100843e-06,2.098651648613455e-06,1.7487027836820004e-05,48778,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNNEEDED,81565,2026,7.929764589588623e-08,8.206720782661473e-08,3.8462053300029275e-06,1546,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNOBSERVABLE,81574,1083512,4.240866283314091e-05,3.77202710551244e-05,9.676980354648148e-05,299985,0,0,2009,0,0,0,0,0,5,10K_2008,TRUE
UNOBTAINABLE,81578,2438,9.542332709485223e-08,8.614936433270912e-08,3.2893436486705214e-06,2069,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNOCCUPIED,81583,12852,5.030273174007551e-07,4.5202683019096e-07,1.1372778607238305e-05,7244,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNPAID,81597,2939447,0.000115049964134119,8.688819501710849e-05,0.00019733832354334205,480575,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNPERFORMED,81618,5978,2.3397893739664752e-07,9.846123131054896e-08,3.040829106984945e-06,3986,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNPLANNED,81629,63318,2.47826670426245e-06,1.6836788180925965e-06,1.6462240885830664e-05,36535,2009,0,2009,0,0,0,0,0,2,12of12inf,TRUE
UNPOPULAR,81644,1205,4.7163703506684554e-08,3.696104890972855e-08,1.720404922717625e-06,1123,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNPREDICTABILITY,81654,41117,1.6093194996550613e-06,1.3301755082983333e-06,1.2250360037883582e-05,32126,2009,0,2009,0,0,0,0,0,7,12of12inf,TRUE
UNPREDICTABLE,81655,241850,9.466009703810506e-06,7.2300778569433674e-06,2.876054757959098e-05,139398,2009,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNPREDICTABLY,81656,4405,1.7241171281904188e-07,1.3519562256732816e-07,3.773185257157993e-06,3682,2009,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNPREDICTED,81657,1043,4.082302303524647e-08,3.152700854141727e-08,2.2424767961564595e-06,812,2011,0,2011,0,0,0,0,0,4,10K_2010,TRUE
UNPRODUCTIVE,81674,5143,2.012970349667043e-07,2.4300695419383403e-07,7.664030312267698e-06,3950,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNPROFITABILITY,81678,887,3.4717182581269045e-08,4.7839608130520813e-08,3.178972099526881e-06,740,2011,0,0,0,0,0,0,0,7,10K_2010,TRUE
UNPROFITABLE,81679,73586,2.880156254143477e-06,4.303070449075538e-06,5.00923125569408e-05,43856,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNPROVED,81686,144034,5.637491179155023e-06,6.271485556811922e-06,6.121490113279505e-05,25521,0,0,2009,0,0,0,0,0,2,12of12inf,TRUE
UNPROVEN,81687,54690,2.140566759154007e-06,2.3271264572181307e-06,2.2233319268470746e-05,35484,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
UNQUALIFIED,81693,206473,8.081353820859485e-06,6.685753182456429e-06,3.65985851730483e-05,115109,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNQUANTIFIABLE,81694,2119,8.293766616652662e-08,6.254872561669063e-08,2.3637399397283404e-06,1831,0,0,2011,0,0,0,0,0,6,10K_2010,TRUE
UNQUANTIFIED,81695,3317,1.298273896528404e-07,1.20311549245562e-07,5.638001965271362e-06,1745,0,0,2011,0,0,0,0,0,4,10K_2010,TRUE
UNREALISTIC,81723,7085,2.773069206181411e-07,3.147465864262579e-07,5.4074253973513524e-06,6510,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNREASONABLE,81730,110144,4.311036480531339e-06,3.0941899411481446e-06,5.7158271243571106e-05,63591,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNREASONABLENESS,81731,750,2.9355002182583746e-08,1.6096460794139394e-08,1.6090102107116637e-06,438,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNREASONABLY,81733,509885,1.9956900383822286e-05,7.276776660976524e-06,3.2628271044040585e-05,109559,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNRECEPTIVE,81736,741,2.9002742156392744e-08,2.2364130567429035e-08,1.3748579649157813e-06,520,2014,0,0,0,0,0,0,0,0,10K_2014,TRUE
UNRECONCILED,81740,1082,4.234948314874082e-08,3.403200314473989e-08,3.384800073920946e-06,614,0,0,2011,0,0,0,0,0,4,10K_2010,TRUE
UNRECOVERABLE,81744,26078,1.0206929958898919e-06,8.296593420573478e-07,1.3835054193945986e-05,16592,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNRECOVERED,81745,40989,1.604309579282567e-06,1.1520945563131213e-06,2.3247237354768465e-05,14622,2009,0,0,0,0,0,0,0,4,10K_2008,TRUE
UNREIMBURSED,81761,132393,5.181862405278413e-06,2.3064703440324065e-06,3.498473906814845e-05,35651,2009,0,0,0,0,0,0,0,3,10K_2008,TRUE
UNRELIABLE,81769,31598,1.2367458119537083e-06,8.455203917830277e-07,8.742143494517377e-06,25783,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNREMEDIED,81775,46160,1.8067025343307544e-06,5.353690340748381e-07,6.228119756562728e-06,19704,2009,0,0,0,0,0,0,0,4,10K_2008,TRUE
UNREPORTED,81784,24972,9.774041526713085e-07,7.754731662530124e-07,1.7930473585893615e-05,13324,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNRESOLVED,81792,353075,1.3819356527487676e-05,1.0690090485102332e-05,4.360431090814458e-05,181074,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNREST,81797,97564,3.818655243922134e-06,2.632073063045927e-06,1.6629088649964264e-05,64582,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNSAFE,81835,110909,4.3409785827575745e-06,2.4837499239418286e-06,1.9013508511277922e-05,40552,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNSALABLE,81840,4287,1.677931924756487e-07,1.479749735062302e-07,4.6768832617794315e-06,2911,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSALEABLE,81841,5205,2.0372371514713121e-07,2.0664589813623224e-07,6.694195173798192e-06,3071,2009,0,0,0,0,0,0,0,4,10K_2008,TRUE
UNSATISFACTORY,81846,44761,1.7519456702595082e-06,1.1109339199076309e-06,1.1996267709006622e-05,31726,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNSATISFIED,81847,80045,3.132961532939888e-06,2.208494641380291e-06,1.9096353011682106e-05,44079,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSAVORY,81851,1561,6.10975445426843e-08,3.4126004247956824e-08,1.3238048250897816e-06,1240,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSCHEDULED,81858,52623,2.059664373138806e-06,1.7284378154213738e-06,5.068208520385881e-05,28779,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNSEASONABLE,81882,5842,2.2865589700087234e-07,2.340959600247654e-07,6.9636087298853175e-06,3700,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNSEASONABLY,81883,10035,3.9276992920297053e-07,4.7391981858183294e-07,1.1065183630400457e-05,6605,0,0,2009,0,0,0,0,0,5,12of12inf,TRUE
UNSELLABLE,81908,613,2.399282178389845e-08,1.884972558354998e-08,1.6328490597170702e-06,481,2014,0,0,0,0,0,0,0,0,10K_2014,TRUE
UNSETTLED,81913,75080,2.9386314184911838e-06,2.5508822479064253e-06,2.2294777519087505e-05,41164,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
UNSOLD,81958,59039,2.3107866318100827e-06,2.0742614511291486e-06,2.6226074372698842e-05,30237,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNSOUND,81965,94912,3.7148559562045183e-06,2.0787208679204666e-06,1.8490174463095525e-05,28257,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNSPECIFIC,81975,538,2.1057321565640077e-08,1.8157830812036496e-08,1.5012448010310356e-06,343,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNSPECIFIED,81976,256126,1.002477238535526e-05,1.0960756915239369e-05,5.833608287766033e-05,111392,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNSTABILIZED,81983,840,3.28776024444938e-08,1.9726391185077122e-08,2.143555885352727e-06,380,2014,0,0,0,0,0,0,0,0,10K_2014,TRUE
UNSTABLE,81984,53224,2.0831875148877833e-06,2.584855616118578e-06,2.667310952886204e-05,31646,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNSUBSTANTIATED,82019,7357,2.8795300140969153e-07,1.660971156005032e-07,4.428864649907938e-06,4365,2009,0,0,0,0,0,0,0,6,12of12inf,TRUE
UNSUCCESSFUL,82020,329506,1.2896865798899254e-05,1.3014036594750443e-05,5.47527925552303e-05,175191,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSUCCESSFULLY,82021,6313,2.4709083837153496e-07,2.678112186362659e-07,7.187510972726269e-06,4754,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNSUITABILITY,82023,4286,1.677540524727386e-07,1.0440918550105294e-07,4.141080969527839e-06,2538,2009,0,0,0,0,0,0,0,7,12of12inf,TRUE
UNSUITABLE,82024,48792,1.9097190219901684e-06,1.0667680506132212e-06,1.7634081853965037e-05,19721,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSUITABLY,82025,38,1.4873201105842433e-09,8.718847906976615e-10,1.698831162996189e-07,37,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNSUITED,82026,216,8.454240628584119e-09,6.621914912688491e-09,9.436630333859502e-07,181,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSURE,82032,9475,3.70851527573308e-07,3.5477750664835074e-07,7.592369982960595e-06,7478,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNSUSPECTED,82037,19961,7.81273598088739e-07,4.441865569396953e-07,7.393916887501622e-06,10560,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSUSPECTING,82038,400,1.5656001164044664e-08,9.115863036021725e-09,7.416731805000736e-07,333,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNSUSTAINABLE,82040,3961,1.550335515269523e-07,1.1535370434247678e-07,3.6141304315674276e-06,3071,2009,0,0,0,0,0,0,0,5,12of12inf,TRUE
UNTENABLE,82065,1299,5.084286378023505e-08,3.5237351083076405e-08,2.0132242679068874e-06,805,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNTESTED,82072,12155,4.7574673537240727e-07,4.880093110135719e-07,7.763636466188189e-06,10111,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
UNTIMELY,82092,20382,7.977515393138959e-07,8.81775079258151e-07,1.322955608606882e-05,16170,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNTRUSTED,82120,351,1.3738141021449194e-08,7.0137104237664064e-09,8.852196042931839e-07,205,2014,0,0,0,0,0,0,0,0,10K_2014,TRUE
UNTRUTH,82122,3591,1.4055175045021097e-07,5.764220717169251e-08,2.2960697601402317e-06,1856,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNTRUTHFUL,82123,701,2.7437142039988275e-08,1.4920508425246013e-08,1.1907203183342402e-06,461,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNTRUTHFULLY,82124,98,3.835720285190943e-09,7.337384288210101e-10,1.1446885661032999e-07,75,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNTRUTHFULNESS,82125,355,1.389470103308964e-08,5.684019497587107e-09,8.178131242157038e-07,201,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNTRUTHS,82127,207,8.101980602393114e-09,3.123558861584804e-09,4.088160123524448e-07,121,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
UNUSABLE,82136,21827,8.543088435190073e-07,5.31577849403914e-07,8.524994752770602e-06,13638,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNUSUAL,82138,326517,1.277987633020093e-05,1.4069682054196391e-05,8.981944795749421e-05,163344,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNUSUALLY,82139,54153,2.119548577591277e-06,2.710964508306893e-06,2.6307391398816048e-05,38234,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
UNWANTED,82161,15924,6.232654063406181e-07,5.008149947557625e-07,8.897668605005587e-06,11276,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNWARRANTED,82168,10334,4.0447279007309394e-07,3.7842266797920557e-07,7.658396224716574e-06,7987,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNWELCOME,82176,1887,7.385718549138071e-08,4.279858941380338e-08,1.7525886350308078e-06,1378,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNWILLING,82186,120395,4.7122606503628934e-06,3.148799414068602e-06,1.9241952427476914e-05,79956,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
UNWILLINGNESS,82188,24605,9.630397716032974e-07,6.949401725787975e-07,8.395629266510008e-06,19450,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
UNWRITTEN,82222,21761,8.5172560332694e-07,5.485603246548048e-07,7.747231854667268e-06,14120,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
UPSET,82357,4150,1.624310120769634e-07,1.0434844153930129e-07,3.531691789067335e-06,2904,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
URGENCY,82455,6591,2.57971759180546e-07,1.7063787517584258e-07,4.781747752420892e-06,4794,2009,0,0,0,0,0,0,0,3,12of12inf,TRUE
URGENT,82456,26145,1.0233153760848694e-06,6.692783705872895e-07,2.349106336749122e-05,10635,2009,0,0,0,0,0,0,0,2,12of12inf,TRUE
USURIOUS,82522,14543,5.69213062321754e-07,2.5972144631987257e-07,6.1116788822099995e-06,7809,2009,0,0,2009,0,0,0,0,4,12of12inf,TRUE
USURP,82523,616,2.4110241792628785e-08,2.0245825972073286e-08,1.601684215828634e-06,441,2009,0,0,2009,0,0,0,0,2,12of12inf,TRUE
USURPED,82526,1693,6.626402492681904e-08,5.1138620246078507e-08,2.989998800136484e-06,1042,2009,0,0,2009,0,0,0,0,2,12of12inf,TRUE
USURPING,82529,387,1.5147181126213214e-08,1.5445978837398048e-08,1.59616062584065e-06,281,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
USURPS,82530,52,2.0352801513258064e-09,8.304624664113354e-10,2.386537906061404e-07,44,2009,0,0,2009,0,0,0,0,2,12of12inf,TRUE
USURY,82531,62044,2.4284023405549683e-06,1.0277740659149836e-06,1.2977769207358775e-05,24035,2009,0,0,2009,0,0,0,0,3,12of12inf,TRUE
VAGARIES,82624,1562,6.113668454559441e-08,7.239540890735526e-08,3.5103989401890174e-06,1313,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
VAGUE,82636,6669,2.610246794075347e-07,1.777106835571603e-07,4.341071753915632e-06,5081,0,0,2012,0,0,0,0,0,1,12of12inf,TRUE
VAGUELY,82637,852,3.334728247941514e-08,2.324699017227618e-08,1.5271271545500075e-06,689,0,0,2012,0,0,0,0,0,2,12of12inf,TRUE
VAGUENESS,82638,624,2.4423361815909677e-08,1.7029038728921037e-08,1.587186789807411e-06,387,0,0,2012,0,0,0,0,0,3,12of12inf,TRUE
VAGUENESSES,82639,0,0,0,0,0,0,0,2012,0,0,0,0,0,4,12of12inf,TRUE
VAGUER,82640,0,0,0,0,0,0,0,2012,0,0,0,0,0,2,12of12inf,TRUE
VAGUEST,82641,0,0,0,0,0,0,0,2012,0,0,0,0,0,2,12of12inf,TRUE
VANDALISM,82742,31697,1.2406206722418093e-06,6.498443840318669e-07,7.159440484170794e-06,23909,2009,0,0,0,0,0,0,0,4,12of12inf,TRUE
VARIABILITY,82801,307816,1.2047919135778931e-05,9.705264756059679e-06,3.992694668848155e-05,155011,0,0,2009,0,0,0,0,0,6,12of12inf,TRUE
VARIABLE,82802,3661299,0.00014330325351478892,0.0001299234115757463,0.0002870141102897469,576397,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
VARIABLES,82803,211414,8.274744575238348e-06,7.240176915171731e-06,3.367600682222372e-05,120604,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
VARIABLY,82804,1782,6.974748518581899e-08,6.067579984483564e-08,2.7417712680057544e-06,1222,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
VARIANCE,82805,376160,1.4722903494667603e-05,1.231242824999374e-05,8.701356370611696e-05,98568,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
VARIANCES,82806,182865,7.157336632157569e-06,7.027429167044458e-06,4.4391248359496654e-05,96184,0,0,2009,0,0,0,0,0,4,12of12inf,TRUE
VARIANT,82807,24229,9.483231305090955e-07,6.444202271510024e-07,1.0926352526810774e-05,11813,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
VARIANTS,82808,64694,2.532123348266764e-06,1.7056052783101328e-06,1.7301747666467016e-05,27749,0,0,2009,0,0,0,0,0,3,12of12inf,TRUE
